product_id,product_name,category,description,price,image_url,image_path,lost_item_description
532,Samsung Galaxy A55 5G (Like New),Smartphones,"Rose Gold 6.6 inch Super AMOLED, Exynos 1480, 50MP triple camera",29999,,images\product_532.jpg,"Can't find my A55 5G, I last had it near the main gate, it's has a small sticker on it"
533,Samsung Galaxy M34 5G (Like New),Smartphones,"Rose Gold 6.5 inch sAMOLED, Exynos 1280, 50MP triple camera, 6000mAh",18999,,images\product_533.jpg,"I think I dropped my M34 5G at the canteen, the one I use for college daily"
534,OnePlus 12 256GB (Like New),Smartphones,"Gold 6.82 inch 2K LTPO AMOLED, Snapdragon 8 Gen 3, 50MP Hasselblad",64999,,images\product_534.jpg,"Can't find my 12 256GB, I last had it in the cafeteria, it's kinda scratched but works fine"
535,OnePlus 12R 128GB (Like New),Smartphones,"Gold 6.78 inch LTPO AMOLED, Snapdragon 8 Gen 2, 50MP camera",39999,,images\product_535.jpg,"My 12R 128GB went missing in the student center, kinda scratched but works fine"
536,OnePlus Nord CE4 (Like New),Smartphones,"Teal 6.7 inch AMOLED, Snapdragon 7 Gen 3, 50MP camera, 100W charge",24999,,images\product_536.jpg,"My Nord CE4 went missing in the laundry room, standard one everyone uses"
537,Realme GT 6T (Like New),Smartphones,"Green 6.78 inch AMOLED, Snapdragon 7+ Gen 3, 50MP camera",29999,,images\product_537.jpg,"I lost my GT 6T somewhere in the washroom, it's the one I use for college daily"
538,Realme Narzo 70 Pro 5G (Like New),Smartphones,"White 6.7 inch AMOLED, Dimensity 7050, 50MP camera",15999,,images\product_538.jpg,"Has anyone seen my Pro 5G? I lost it near the ATM, pretty new bought last month"
539,Realme 12 Pro Plus (Like New),Smartphones,"Red 6.7 inch curved AMOLED, Snapdragon 7s Gen 2, 64MP periscope",23999,,images\product_539.jpg,"I lost my Pro Plus somewhere at the food court, it's pretty new bought last month"
540,Xiaomi 14 256GB (Like New),Smartphones,"Green 6.36 inch AMOLED, Snapdragon 8 Gen 3, Leica optics, 50MP",69999,,images\product_540.jpg,"Has anyone seen my 14 256GB? I lost it near the library, still in good shape though"
541,Redmi Note 13 Pro Plus (Like New),Smartphones,"Green 6.67 inch AMOLED, Dimensity 7200, 200MP camera, 120W charge",29999,,images\product_541.jpg,"Missing my Pro Plus since yesterday, probably at the bus stop, common looking but it's mine"
542,Redmi Note 13 5G (Like New),Smartphones,"Navy 6.67 inch AMOLED, Dimensity 6080, 108MP camera",17999,,images\product_542.jpg,"My 13 5G went missing near the dormitory, kinda scratched but works fine"
543,Redmi 13C (Like New),Smartphones,"Blue 6.74 inch HD+ display, Helio G85, 50MP camera, 5000mAh",8999,,images\product_543.jpg,"I think I dropped my Redmi 13C (Like New) near the main gate, kinda scratched but works fine"
544,POCO X6 Pro (Like New),Smartphones,"Rose Gold 6.67 inch AMOLED, Dimensity 8300 Ultra, 64MP camera, 67W",22999,,images\product_544.jpg,"My X6 Pro went missing in the hostel lobby, the one I use for college daily"
545,POCO M6 5G (Like New),Smartphones,"Black 6.74 inch HD+, Snapdragon 4 Gen 2, 50MP camera",9499,,images\product_545.jpg,"Can't find my M6 5G, I last had it in the washroom, it's standard one everyone uses"
546,Vivo V30 Pro (Like New),Smartphones,"Green 6.78 inch AMOLED, Dimensity 8200, 50MP Zeiss camera",39999,,images\product_546.jpg,"I think I dropped my V30 Pro at the bus stop, has a crack on the corner"
547,Vivo T3 5G (Like New),Smartphones,"Navy 6.67 inch AMOLED, Dimensity 7200, 50MP camera",19999,,images\product_547.jpg,"Missing my T3 5G since yesterday, probably near the gym, slightly dusty but good condition"
548,iQOO Z9 5G (Like New),Smartphones,"Silver 6.67 inch AMOLED, Dimensity 7200, 50MP camera, 44W",14999,,images\product_548.jpg,"I think I dropped my Z9 5G in the garden area, pretty new bought last month"
549,Motorola Edge 50 Pro (Like New),Smartphones,"Navy 6.7 inch pOLED, Snapdragon 7 Gen 3, 50MP camera, 125W",31999,,images\product_549.jpg,"Has anyone seen my 50 Pro? I lost it in the cafeteria, still in good shape though"
550,Nothing Phone 2a (Like New),Smartphones,"Green 6.7 inch AMOLED, Dimensity 7200, Glyph interface",23999,,images\product_550.jpg,"Can't find my Phone 2a, I last had it at the basketball court, it's has my name tag on it"
551,iPhone 15 Pro Max 256GB (Renewed),Smartphones,"Navy 6.7 inch Super Retina XDR display, A17 Pro chip, titanium design",134900,,images\product_551.jpg,"I think I dropped my Max 256GB in the drawing hall, has my name tag on it"
552,iPhone 15 128GB (Renewed),Smartphones,"Green 6.1 inch display, A16 Bionic chip, Dynamic Island, 48MP camera",79900,,images\product_552.jpg,"Has anyone seen my 15 128GB? I lost it in the laundry room, has a small sticker on it"
553,iPhone 14 128GB (Renewed),Smartphones,"Red 6.1 inch OLED display, A15 Bionic chip, dual camera system",59900,,images\product_553.jpg,"Missing my 14 128GB since yesterday, probably in the seminar hall, pretty new bought last month"
554,Samsung Galaxy S24 Ultra (Renewed),Smartphones,"Grey 6.8 inch QHD+ AMOLED, Snapdragon 8 Gen 3, S Pen, 200MP camera",129999,,images\product_554.jpg,"Left my S24 Ultra at the workshop and can't find it now, medium size nothing fancy"
555,Samsung Galaxy S24 Plus (Renewed),Smartphones,"Green 6.7 inch FHD+ AMOLED, Snapdragon 8 Gen 3, 50MP triple camera",99999,,images\product_555.jpg,"Can't find my S24 Plus, I last had it in the cafeteria, it's has a crack on the corner"
556,Samsung Galaxy S23 FE (Renewed),Smartphones,"Gold 6.4 inch FHD+ AMOLED, Exynos 2200, 50MP camera",39999,,images\product_556.jpg,"My S23 FE went missing by the vending machine, kinda scratched but works fine"
557,Samsung Galaxy A55 5G (Renewed),Smartphones,"Gold 6.6 inch Super AMOLED, Exynos 1480, 50MP triple camera",29999,,images\product_557.jpg,"Missing my A55 5G since yesterday, probably near the admin block, has a crack on the corner"
558,Samsung Galaxy M34 5G (Renewed),Smartphones,"Purple 6.5 inch sAMOLED, Exynos 1280, 50MP triple camera, 6000mAh",18999,,images\product_558.jpg,"Left my M34 5G at the food court and can't find it now, standard one everyone uses"
559,OnePlus 12 256GB (Renewed),Smartphones,"Blue 6.82 inch 2K LTPO AMOLED, Snapdragon 8 Gen 3, 50MP Hasselblad",64999,,images\product_559.jpg,"I think I dropped my 12 256GB in the common room, still in good shape though"
560,OnePlus 12R 128GB (Renewed),Smartphones,"Black 6.78 inch LTPO AMOLED, Snapdragon 8 Gen 2, 50MP camera",39999,,images\product_560.jpg,"My 12R 128GB went missing in the computer lab, common looking but it's mine"
561,OnePlus Nord CE4 (Renewed),Smartphones,"Rose Gold 6.7 inch AMOLED, Snapdragon 7 Gen 3, 50MP camera, 100W charge",24999,,images\product_561.jpg,"Can't find my Nord CE4, I last had it in the seminar hall, it's common looking but it's mine"
562,Realme GT 6T (Renewed),Smartphones,"Red 6.78 inch AMOLED, Snapdragon 7+ Gen 3, 50MP camera",29999,,images\product_562.jpg,"Has anyone seen my GT 6T? I lost it in the seminar hall, pretty new bought last month"
563,Realme Narzo 70 Pro 5G (Renewed),Smartphones,"Purple 6.7 inch AMOLED, Dimensity 7050, 50MP camera",15999,,images\product_563.jpg,"Has anyone seen my Pro 5G? I lost it in the laundry room, a bit worn out"
564,Realme 12 Pro Plus (Renewed),Smartphones,"Red 6.7 inch curved AMOLED, Snapdragon 7s Gen 2, 64MP periscope",23999,,images\product_564.jpg,"Has anyone seen my Pro Plus? I lost it at the bus stop, has my name tag on it"
565,Xiaomi 14 256GB (Renewed),Smartphones,"Silver 6.36 inch AMOLED, Snapdragon 8 Gen 3, Leica optics, 50MP",69999,,images\product_565.jpg,"My 14 256GB went missing in the student center, slightly dusty but good condition"
566,Redmi Note 13 Pro Plus (Renewed),Smartphones,"Green 6.67 inch AMOLED, Dimensity 7200, 200MP camera, 120W charge",29999,,images\product_566.jpg,"I lost my Pro Plus somewhere in the cafeteria, it's common looking but it's mine"
567,Redmi Note 13 5G (Renewed),Smartphones,"Silver 6.67 inch AMOLED, Dimensity 6080, 108MP camera",17999,,images\product_567.jpg,"I think I dropped my 13 5G in the seminar hall, a bit worn out"
568,Redmi 13C (Renewed),Smartphones,"Black 6.74 inch HD+ display, Helio G85, 50MP camera, 5000mAh",8999,,images\product_568.jpg,"Has anyone seen my Redmi 13C (Renewed)? I lost it in the student center, has my name tag on it"
569,POCO X6 Pro (Renewed),Smartphones,"Silver 6.67 inch AMOLED, Dimensity 8300 Ultra, 64MP camera, 67W",22999,,images\product_569.jpg,"My X6 Pro went missing at the bus stop, medium size nothing fancy"
570,POCO M6 5G (Renewed),Smartphones,"White 6.74 inch HD+, Snapdragon 4 Gen 2, 50MP camera",9499,,images\product_570.jpg,"Has anyone seen my M6 5G? I lost it in the hostel lobby, common looking but it's mine"
571,Vivo V30 Pro (Renewed),Smartphones,"Grey 6.78 inch AMOLED, Dimensity 8200, 50MP Zeiss camera",39999,,images\product_571.jpg,"Can't find my V30 Pro, I last had it at the workshop, it's common looking but it's mine"
572,Vivo T3 5G (Renewed),Smartphones,"Teal 6.67 inch AMOLED, Dimensity 7200, 50MP camera",19999,,images\product_572.jpg,"Missing my T3 5G since yesterday, probably near the main gate, I got it as a birthday gift"
573,iQOO Z9 5G (Renewed),Smartphones,"Green 6.67 inch AMOLED, Dimensity 7200, 50MP camera, 44W",14999,,images\product_573.jpg,"My Z9 5G went missing in the drawing hall, kinda scratched but works fine"
574,Motorola Edge 50 Pro (Renewed),Smartphones,"Purple 6.7 inch pOLED, Snapdragon 7 Gen 3, 50MP camera, 125W",31999,,images\product_574.jpg,"I think I dropped my 50 Pro in the music room, medium size nothing fancy"
575,Nothing Phone 2a (Renewed),Smartphones,"Gold 6.7 inch AMOLED, Dimensity 7200, Glyph interface",23999,,images\product_575.jpg,"Can't find my Phone 2a, I last had it in the hostel lobby, it's the one I use for college daily"
576,iPhone 15 Pro Max 256GB (Bundle),Smartphones,"Rose Gold 6.7 inch Super Retina XDR display, A17 Pro chip, titanium design",134900,,images\product_576.jpg,"Missing my Max 256GB since yesterday, probably near the gym, medium size nothing fancy"
577,iPhone 15 128GB (Bundle),Smartphones,"Black 6.1 inch display, A16 Bionic chip, Dynamic Island, 48MP camera",79900,,images\product_577.jpg,"Has anyone seen my 15 128GB? I lost it at the workshop, still in good shape though"
578,iPhone 14 128GB (Bundle),Smartphones,"Space Grey 6.1 inch OLED display, A15 Bionic chip, dual camera system",59900,,images\product_578.jpg,"Missing my 14 128GB since yesterday, probably near the main gate, slightly dusty but good condition"
579,Samsung Galaxy S24 Ultra (Bundle),Smartphones,"Space Grey 6.8 inch QHD+ AMOLED, Snapdragon 8 Gen 3, S Pen, 200MP camera",129999,,images\product_579.jpg,"I lost my S24 Ultra somewhere in the lecture hall, it's has a crack on the corner"
580,Samsung Galaxy S24 Plus (Bundle),Smartphones,"Red 6.7 inch FHD+ AMOLED, Snapdragon 8 Gen 3, 50MP triple camera",99999,,images\product_580.jpg,"My S24 Plus went missing near the admin block, I got it as a birthday gift"
581,Samsung Galaxy S23 FE (Bundle),Smartphones,"Navy 6.4 inch FHD+ AMOLED, Exynos 2200, 50MP camera",39999,,images\product_581.jpg,"My S23 FE went missing near the admin block, the one I use for college daily"
582,Samsung Galaxy A55 5G (Bundle),Smartphones,"Red 6.6 inch Super AMOLED, Exynos 1480, 50MP triple camera",29999,,images\product_582.jpg,"Left my A55 5G in the student center and can't find it now, still in good shape though"
583,Samsung Galaxy M34 5G (Bundle),Smartphones,"Red 6.5 inch sAMOLED, Exynos 1280, 50MP triple camera, 6000mAh",18999,,images\product_583.jpg,"Can't find my M34 5G, I last had it at the workshop, it's still in good shape though"
584,OnePlus 12 256GB (Bundle),Smartphones,"Grey 6.82 inch 2K LTPO AMOLED, Snapdragon 8 Gen 3, 50MP Hasselblad",64999,,images\product_584.jpg,"I lost my 12 256GB somewhere near the dormitory, it's still in good shape though"
585,OnePlus 12R 128GB (Bundle),Smartphones,"Green 6.78 inch LTPO AMOLED, Snapdragon 8 Gen 2, 50MP camera",39999,,images\product_585.jpg,"My 12R 128GB went missing near the dormitory, common looking but it's mine"
586,OnePlus Nord CE4 (Bundle),Smartphones,"Grey 6.7 inch AMOLED, Snapdragon 7 Gen 3, 50MP camera, 100W charge",24999,,images\product_586.jpg,"Left my Nord CE4 near the admin block and can't find it now, common looking but it's mine"
587,Realme GT 6T (Bundle),Smartphones,"Red 6.78 inch AMOLED, Snapdragon 7+ Gen 3, 50MP camera",29999,,images\product_587.jpg,"I lost my GT 6T somewhere at the bus stop, it's has my name tag on it"
588,Realme Narzo 70 Pro 5G (Bundle),Smartphones,"Blue 6.7 inch AMOLED, Dimensity 7050, 50MP camera",15999,,images\product_588.jpg,"My Pro 5G went missing in the seminar hall, medium size nothing fancy"
589,Realme 12 Pro Plus (Bundle),Smartphones,"Black 6.7 inch curved AMOLED, Snapdragon 7s Gen 2, 64MP periscope",23999,,images\product_589.jpg,"Has anyone seen my Pro Plus? I lost it near the dormitory, kinda scratched but works fine"
590,Xiaomi 14 256GB (Bundle),Smartphones,"Green 6.36 inch AMOLED, Snapdragon 8 Gen 3, Leica optics, 50MP",69999,,images\product_590.jpg,"Left my 14 256GB at the sports complex and can't find it now, pretty new bought last month"
591,Redmi Note 13 Pro Plus (Bundle),Smartphones,"Space Grey 6.67 inch AMOLED, Dimensity 7200, 200MP camera, 120W charge",29999,,images\product_591.jpg,"My Pro Plus went missing in the drawing hall, has a crack on the corner"
592,Redmi Note 13 5G (Bundle),Smartphones,"Silver 6.67 inch AMOLED, Dimensity 6080, 108MP camera",17999,,images\product_592.jpg,"My 13 5G went missing in the washroom, I got it as a birthday gift"
593,Redmi 13C (Bundle),Smartphones,"Gold 6.74 inch HD+ display, Helio G85, 50MP camera, 5000mAh",8999,,images\product_593.jpg,"My Redmi 13C (Bundle) went missing in the reading room, medium size nothing fancy"
